Date,Adj Close,Close,High,Low,Open,Volume
2007-08-08 00:00:00+00:00,13.06333351,13.09541512,13.09541512,12.87897587,12.93501568,163362034
2007-08-09 00:00:00+00:00,12.78878975,12.82019711,13.12131786,12.81770611,12.97138023,194586635
2007-08-10 00:00:00+00:00,12.81413269,12.84560204,12.91957378,12.59354591,12.70687199,235888868
2007-08-13 00:00:00+00:00,12.80792046,12.83937454,12.94522762,12.77785492,12.93999767,127648672
2007-08-14 00:00:00+00:00,12.63648605,12.66751862,12.88669682,12.65257454,12.84485435,145892800
2007-08-15 00:00:00+00:00,12.36194134,12.39230061,12.74448109,12.3713789,12.67748165,217191045
2007-08-16 00:00:00+00:00,12.21212292,12.24211407,12.36440468,11.96664619,12.25456715,347120233
2007-08-17 00:00:00+00:00,12.4238081,12.45431805,12.47822857,12.24535084,12.3895607,219997525
2007-08-20 00:00:00+00:00,12.37113476,12.40151596,12.51708317,12.35369492,12.51459217,108296406
2007-08-21 00:00:00+00:00,12.58704376,12.61795521,12.65655994,12.39778042,12.42692089,144965337
2007-08-22 00:00:00+00:00,12.73959541,12.77088165,12.85805511,12.68370819,12.70139217,130595677
2007-08-23 00:00:00+00:00,12.72568226,12.75693417,12.8550663,12.62766838,12.85182762,123529289
2007-08-24 00:00:00+00:00,12.79549885,12.82692242,12.84062004,12.66502762,12.76739502,99278731
2007-08-27 00:00:00+00:00,12.75226688,12.78358364,12.88794327,12.73725796,12.81272507,93352602
2007-08-28 00:00:00+00:00,12.58182526,12.6127243,12.82642269,12.59753132,12.74049473,131446855
2007-08-29 00:00:00+00:00,12.74282551,12.77411938,12.78458023,12.6333971,12.64859009,102354216
2007-08-30 00:00:00+00:00,12.70605469,12.73725796,12.83688354,12.71683407,12.76116753,106465569
2007-08-31 00:00:00+00:00,12.80171013,12.833148,12.86428165,12.73900127,12.77959919,119550431
2007-09-04 00:00:00+00:00,13.04768181,13.07972431,13.1507082,12.8174572,12.82742023,148301796
2007-09-05 00:00:00+00:00,13.11352348,13.14572716,13.18756962,13.00749493,13.03613663,133012703
2007-09-06 00:00:00+00:00,13.00718307,13.0391264,13.19628716,12.90761948,13.1845808,145579631
2007-09-07 00:00:00+00:00,12.9035759,12.93526459,12.98233891,12.87175369,12.89815521,147093283
2007-09-10 00:00:00+00:00,12.78257751,12.81396961,13.0030117,12.72430611,12.98333454,129515644
2007-09-11 00:00:00+00:00,12.95277119,12.98458099,12.99255085,12.84510326,12.87648582,108549350
2007-09-12 00:00:00+00:00,12.98556614,13.01745701,13.15021038,12.926548,12.96465492,119887690
2007-09-13 00:00:00+00:00,13.03848839,13.07050896,13.13103199,13.03165436,13.05257607,75927532
2007-09-14 00:00:00+00:00,13.13712502,13.16938782,13.20724583,13.0067482,13.03115559,111010541
2007-09-17 00:00:00+00:00,13.05140781,13.08345985,13.18258762,13.05282497,13.11409473,88229471
2007-09-18 00:00:00+00:00,13.29911804,13.33177853,13.38109398,13.05780602,13.11384583,169260059
2007-09-19 00:00:00+00:00,13.58683205,13.62019825,13.68495464,13.42119408,13.43140602,221904647
2007-09-20 00:00:00+00:00,13.73540783,13.76914024,13.8680191,13.59977531,13.62393379,221828362
2007-09-21 00:00:00+00:00,13.91603565,13.95021057,13.96739674,13.76914024,13.85656166,321669193
2007-09-24 00:00:00+00:00,14.11281395,14.14747238,14.23315144,13.94772053,13.97262669,212674178
2007-09-25 00:00:00+00:00,14.13716125,14.17187977,14.18582821,14.01895428,14.04734707,109633398
2007-09-26 00:00:00+00:00,14.116292,14.15095901,14.2413702,14.04261494,14.20674992,134345680
2007-09-27 00:00:00+00:00,14.09989357,14.13451958,14.2401247,14.09168053,14.23987484,82560301
2007-09-28 00:00:00+00:00,14.0941782,14.12879181,14.1855793,14.05033588,14.12206745,105975740
2007-10-01 00:00:00+00:00,14.47381973,14.50936508,14.55419731,14.18707275,14.19604015,189158364
2007-10-02 00:00:00+00:00,14.51953697,14.5551939,14.86453438,14.44610214,14.53003788,283759629
2007-10-03 00:00:00+00:00,14.5103426,14.54597759,14.66976357,14.45481968,14.60151958,155761653
2007-10-04 00:00:00+00:00,14.38636398,14.4216938,14.57262802,14.37262821,14.57262802,119915795
2007-10-05 00:00:00+00:00,14.75954437,14.79579163,14.84436035,14.62044907,14.62294006,203507949
2007-10-08 00:00:00+00:00,15.14639091,15.18358803,15.19952774,14.79330063,14.81945324,201873847
2007-10-09 00:00:00+00:00,15.2845335,15.32206917,15.53626633,15.15295315,15.32032585,352026555
2007-10-10 00:00:00+00:00,15.53820705,15.57636642,15.5835886,15.36241817,15.4759922,216231462
2007-10-11 00:00:00+00:00,15.45397949,15.49193192,15.97537041,15.16814613,15.78184605,473729022
2007-10-12 00:00:00+00:00,15.83635521,15.87524605,15.90040112,15.398283,15.54124832,273971076
2007-10-15 00:00:00+00:00,15.40702152,15.44485855,15.93676472,15.33128548,15.90214539,278793083
2007-10-16 00:00:00+00:00,15.30490685,15.34249306,15.58956623,15.24261665,15.40450954,241915372
2007-10-17 00:00:00+00:00,15.73920727,15.77786064,15.79081154,15.48172092,15.70239353,242124152
2007-10-18 00:00:00+00:00,15.89175892,15.93078709,15.97437382,15.65382576,15.8259306,493410518
2007-10-19 00:00:00+00:00,16.01822281,16.05756187,16.40077591,16.02070045,16.30289268,633927242
2007-10-22 00:00:00+00:00,16.168293,16.20799828,16.31385231,15.84759903,15.90712643,267575192
2007-10-23 00:00:00+00:00,16.78993034,16.83116341,16.87674141,16.43838501,16.46951866,272766578
2007-10-24 00:00:00+00:00,16.79117203,16.83240891,16.87350464,16.42742538,16.75494766,297278110
2007-10-25 00:00:00+00:00,16.60954857,16.65033913,16.91086388,16.52680206,16.90364075,232688918
2007-10-26 00:00:00+00:00,16.76086044,16.80202293,16.8503418,16.63913155,16.78782463,134658850
2007-10-29 00:00:00+00:00,16.87589645,16.91733932,16.93651772,16.73950577,16.88097572,123111730
2007-10-30 00:00:00+00:00,17.26199722,17.30438995,17.43240929,16.87450027,16.87450027,277058606
2007-10-31 00:00:00+00:00,17.56585884,17.60899734,17.60899734,17.33601952,17.45183563,276103037
2007-11-01 00:00:00+00:00,17.47169304,17.51460075,17.77636909,17.47898483,17.50414085,262066622
2007-11-02 00:00:00+00:00,17.67145157,17.71484947,17.77288246,17.36839867,17.69641876,234535815
2007-11-05 00:00:00+00:00,18.02922821,18.0735054,18.1875782,17.5858345,17.60874748,356679932
2007-11-06 00:00:00+00:00,18.43023682,18.4754982,18.4754982,18.05731773,18.37014389,338716853
2007-11-07 00:00:00+00:00,18.21035385,18.25507545,18.61124039,18.01099014,18.45906067,332180444
2007-11-08 00:00:00+00:00,17.23888969,17.2812252,18.30364227,16.86628151,18.29642105,662963671
2007-11-09 00:00:00+00:00,16.49675179,16.53726387,16.98334122,16.46852112,16.83141136,457231416
2007-11-12 00:00:00+00:00,15.704175,15.74274158,16.68570709,15.59678936,16.38209534,410625377
2007-11-13 00:00:00+00:00,16.4117775,16.45208359,16.4612999,15.74274158,16.06453514,339082217
2007-11-14 00:00:00+00:00,15.94294167,15.98209476,16.82418823,15.84735012,16.76914406,325001637
2007-11-15 00:00:00+00:00,15.64404964,15.68246841,16.12705231,15.54174614,15.90463638,279752666
2007-11-16 00:00:00+00:00,15.74293518,15.78159714,15.82792282,15.34299088,15.78931808,363067785
2007-11-19 00:00:00+00:00,15.54963589,15.58782291,15.85980415,15.40475941,15.68097401,221924722
2007-11-20 00:00:00+00:00,16.11338425,16.1529541,16.41596985,15.76266766,15.85258102,395099399
2007-11-21 00:00:00+00:00,16.41103363,16.45133591,16.68670464,15.9920578,16.03414917,281591533
2007-11-23 00:00:00+00:00,16.81303596,16.85432625,16.89367867,16.64037895,16.68745041,109958613
2007-11-26 00:00:00+00:00,16.54718971,16.58782578,17.27026749,16.56291771,16.94149971,272622038
2007-11-27 00:00:00+00:00,16.73526764,16.77636719,16.84760094,16.19579315,16.80700302,357515050
2007-11-28 00:00:00+00:00,17.19963264,17.24187279,17.29268265,16.74075127,16.98907089,317846919
2007-11-29 00:00:00+00:00,17.31740379,17.35993195,17.50414085,17.13004112,17.20426369,249250764
2007-11-30 00:00:00+00:00,17.21801758,17.2603035,17.71011734,16.98907089,17.70862389,317003771
2007-12-03 00:00:00+00:00,16.93303871,16.97462463,17.31011772,16.96491051,17.21073914,173652461
2007-12-04 00:00:00+00:00,16.99838257,17.04012871,17.23539734,16.86478615,16.89442635,169906473
2007-12-05 00:00:00+00:00,17.35491943,17.39753914,17.40800095,17.12331772,17.25357819,169015145
2007-12-06 00:00:00+00:00,17.77108192,17.81472588,17.84710503,17.3601799,17.37985611,197096005
2007-12-07 00:00:00+00:00,17.76139259,17.80501175,17.88297081,17.69617081,17.80800056,154661545
2007-12-10 00:00:00+00:00,17.84959602,17.89343071,18.05233574,17.78334427,17.83290863,154826159
2007-12-11 00:00:00+00:00,17.37206268,17.41472435,17.95744133,17.40426445,17.93128967,246484434
2007-12-12 00:00:00+00:00,17.37578773,17.41846085,17.79131317,17.14822388,17.78334427,247287433
2007-12-13 00:00:00+00:00,17.24410629,17.28645515,17.37537384,16.96665573,17.34274483,202387766
2007-12-14 00:00:00+00:00,17.14249039,17.18458748,17.42717934,17.11734009,17.12356758,147490767
2007-12-17 00:00:00+00:00,16.6274395,16.66827393,17.32057762,16.52979279,17.1357708,220262515
2007-12-18 00:00:00+00:00,16.72980499,16.77088928,16.8545742,16.25158501,16.79106331,287742502
2007-12-19 00:00:00+00:00,16.8296833,16.87101364,16.92406464,16.66254425,16.79230881,177506855
2007-12-20 00:00:00+00:00,17.13578033,17.17786217,17.21049118,16.95171165,17.08172417,177551020
2007-12-21 00:00:00+00:00,17.30970001,17.35220909,17.41621971,17.26628113,17.38184929,216086922
2007-12-24 00:00:00+00:00,17.41007614,17.45283127,17.45283127,17.26179886,17.30986786,65380146
2007-12-26 00:00:00+00:00,17.66126633,17.70463943,17.76391602,17.39006805,17.4094944,101579322
2007-12-27 00:00:00+00:00,17.4103241,17.45308113,17.83315659,17.45308113,17.61074066,118141168
2007-12-28 00:00:00+00:00,17.45479774,17.4976635,17.632658,17.3484745,17.5574398,102892225
2007-12-31 00:00:00+00:00,17.18025398,17.22244644,17.49666786,17.20002937,17.3990345,95404263
2008-01-02 00:00:00+00:00,17.02397346,17.06578255,17.36914635,16.87998009,17.25706673,172921733
2008-01-03 00:00:00+00:00,17.02745247,17.06926918,17.10712814,16.84984207,17.06752777,130587647
2008-01-04 00:00:00+00:00,16.32357597,16.36366463,16.96042824,16.31385231,16.92879677,215195594
2008-01-07 00:00:00+00:00,16.1310215,16.17063713,16.4951725,15.87424946,16.28745079,257096061
2008-01-08 00:00:00+00:00,15.69448662,15.73302937,16.43738937,15.71609211,16.26403809,214364490
2008-01-09 00:00:00+00:00,16.22916412,16.26902008,16.27250671,15.50463486,15.69218159,270598482
2008-01-10 00:00:00+00:00,16.06841278,16.10787392,16.36864662,15.94299221,16.06503487,254317685
2008-01-11 00:00:00+00:00,15.85772038,15.89666462,16.17611885,15.6939249,16.00749969,199826201
2008-01-14 00:00:00+00:00,16.24456787,16.28446198,16.37362862,16.0710125,16.2177124,178566813
2008-01-15 00:00:00+00:00,15.84281349,15.88172054,16.16565704,15.82518291,16.08720016,223562839
2008-01-16 00:00:00+00:00,15.30366325,15.3412466,15.9400034,14.99205589,15.66553211,423983259
2008-01-17 00:00:00+00:00,14.92700577,14.9636631,15.58508301,14.89442158,15.46104813,329903943
2008-01-18 00:00:00+00:00,14.91358852,14.95021343,15.19280434,14.9053812,15.15220642,342864341
2008-01-22 00:00:00+00:00,14.51854229,14.55419731,14.88171959,13.97760773,13.99828053,381484558
2008-01-23 00:00:00+00:00,13.63080788,13.6642828,14.14697361,12.926548,13.96540356,681171664
2008-01-24 00:00:00+00:00,14.27356434,14.30861759,14.43813229,13.8017683,13.91783333,377445475
2008-01-25 00:00:00+00:00,14.07256317,14.10712337,14.81945324,14.10164356,14.74000072,279684411
2008-01-28 00:00:00+00:00,13.81367207,13.84759617,14.25257778,13.66378498,14.22094631,233540097
2008-01-29 00:00:00+00:00,13.67801571,13.71160603,13.98084641,13.46627522,13.95942688,252262009
2008-01-30 00:00:00+00:00,13.62211323,13.65556622,13.95843029,13.53701019,13.67848015,318774383
2008-01-31 00:00:00+00:00,14.0203867,14.05481911,14.27150726,13.30737114,13.42492962,597081651
2008-02-01 00:00:00+00:00,12.8178587,12.84933758,13.36664867,12.70238781,13.16739464,706658840
2008-02-04 00:00:00+00:00,12.30926991,12.33949947,12.77162933,12.26776695,12.67922497,528256642
2008-02-05 00:00:00+00:00,12.59176445,12.62268734,12.67748165,12.16739368,12.19005871,449811709
2008-02-06 00:00:00+00:00,12.46529865,12.4959116,12.73152924,12.40176487,12.73078156,306600924
2008-02-07 00:00:00+00:00,12.54579926,12.57660961,12.80674744,12.32281113,12.37511539,318344779
2008-02-08 00:00:00+00:00,12.83748722,12.86901379,12.89491653,12.67000961,12.68769264,274179856
2008-02-11 00:00:00+00:00,12.94854641,12.98034573,13.04385757,12.78707123,12.96440601,233913491
2008-02-12 00:00:00+00:00,12.87227058,12.90388298,13.21546459,12.77785492,13.03588772,267490877
2008-02-13 00:00:00+00:00,13.28296852,13.3155899,13.32480526,12.91882706,13.01372147,265981240
2008-02-14 00:00:00+00:00,13.22408581,13.25656128,13.47549057,13.22542763,13.40849209,260039050
2008-02-15 00:00:00+00:00,13.15923786,13.19155502,13.26677322,13.05930138,13.15842915,210389647
2008-02-19 00:00:00+00:00,12.64518166,12.67623615,13.32654858,12.6152153,13.32355976,254968114
2008-02-20 00:00:00+00:00,12.64642429,12.67748165,12.72754383,12.42393208,12.54074383,267486862
2008-02-21 00:00:00+00:00,12.49387264,12.52455521,12.7823391,12.44086933,12.7733717,227963272
2008-02-22 00:00:00+00:00,12.61660957,12.64759445,12.67748165,12.39230061,12.50463009,221462998
2008-02-25 00:00:00+00:00,12.08590794,12.11558819,12.6152153,12.09815311,12.60151577,336167332
2008-02-26 00:00:00+00:00,11.53309155,11.56141472,11.61820221,11.12953377,11.4869442,934983461
2008-02-27 00:00:00+00:00,11.74850368,11.77735615,11.84286022,11.4480896,11.46029377,406393575
2008-02-28 00:00:00+00:00,11.81136227,11.84036922,11.93252373,11.64036942,11.71857643,264463573
2008-02-29 00:00:00+00:00,11.70676231,11.73551178,11.9487133,11.57287216,11.75269794,378429149
2008-03-03 00:00:00+00:00,11.354949,11.38283443,11.77386856,11.21072865,11.74373245,303312645
2008-03-04 00:00:00+00:00,11.04636574,11.07349396,11.29167557,10.85381699,11.23165131,546910299
2008-03-05 00:00:00+00:00,11.12338734,11.15070438,11.31184959,11.05854988,11.08968258,298578968
2008-03-06 00:00:00+00:00,10.75070381,10.77710533,11.29018211,10.73924732,11.15045547,299923991
2008-03-07 00:00:00+00:00,10.76685238,10.79329395,10.95892334,10.61620808,10.68196106,324082204
2008-03-10 00:00:00+00:00,10.27664852,10.3018856,10.73476315,10.2874403,10.68071556,320701579
2008-03-11 00:00:00+00:00,10.92810059,10.95493793,10.96265888,10.5766058,10.59179878,354399416
2008-03-12 00:00:00+00:00,10.93654728,10.96340561,11.15518761,10.91085339,10.95917225,267073318
2008-03-13 00:00:00+00:00,11.00686073,11.03389168,11.13277245,10.67947102,10.77635765,310222448
2008-03-14 00:00:00+00:00,10.88039684,10.90711689,11.19155121,10.72529888,11.03314495,263961699
2008-03-17 00:00:00+00:00,10.4319334,10.45755291,10.8022604,10.26427746,10.65979385,316710676
2008-03-18 00:00:00+00:00,10.91120529,10.93800163,10.97984505,10.59852409,10.68445206,290573072
2008-03-19 00:00:00+00:00,10.73331165,10.75967026,11.14572334,10.75145054,10.98657036,248086416
2008-03-20 00:00:00+00:00,10.77182198,10.79827499,10.85182476,10.39852428,10.64310741,398022314
2008-03-24 00:00:00+00:00,11.44290161,11.47100353,11.601017,10.90213585,10.91981983,271554050
2008-03-25 00:00:00+00:00,11.19991207,11.22741699,11.39404202,11.10836315,11.39379311,234138331
2008-03-26 00:00:00+00:00,11.38401794,11.41197491,11.52853775,11.19030571,11.27249813,209811488
2008-03-27 00:00:00+00:00,11.03344631,11.06054211,11.17336941,10.97112846,11.10836315,234162421
2008-03-28 00:00:00+00:00,10.88437271,10.91110325,11.29690647,10.81720448,11.14472675,175704123
2008-03-31 00:00:00+00:00,10.94375324,10.97062874,11.02592182,10.75991917,10.85033035,178522648
2008-04-01 00:00:00+00:00,11.57085609,11.59927273,11.61894894,11.13003159,11.15170097,244637537
2008-04-02 00:00:00+00:00,11.57060909,11.59902382,11.84908676,11.46677017,11.70363235,240859429
2008-04-03 00:00:00+00:00,11.30774212,11.33551216,11.5389986,11.16141415,11.50014496,272152284
2008-04-04 00:00:00+00:00,11.7045269,11.73327065,11.90114212,11.36241055,11.38258457,236772166
2008-04-07 00:00:00+00:00,11.84689236,11.8759861,12.09068108,11.79404259,11.88121605,238631108
2008-04-08 00:00:00+00:00,11.62303257,11.651577,11.80923557,11.50711823,11.78183937,182561731
2008-04-09 00:00:00+00:00,11.53309155,11.56141472,11.75593567,11.39578629,11.68445396,242830791
2008-04-10 00:00:00+00:00,11.65458679,11.68320847,11.80226231,11.50313282,11.58059311,203656504
2008-04-11 00:00:00+00:00,11.36563206,11.3935442,11.63787842,11.33277225,11.5584259,167413162
2008-04-14 00:00:00+00:00,11.22177696,11.24933529,11.3935442,11.21172619,11.38632107,154280120
2008-04-15 00:00:00+00:00,11.10202026,11.12928486,11.45008183,11.05157566,11.41048145,183790319
2008-04-16 00:00:00+00:00,11.30550575,11.33327007,11.414217,10.98383045,11.06851196,306372069
2008-04-17 00:00:00+00:00,11.16910458,11.1965332,11.44136524,11.121315,11.34821415,536122013
2008-04-18 00:00:00+00:00,13.40197945,13.43489265,13.64136887,13.07025909,13.33028507,732158060
2008-04-21 00:00:00+00:00,13.36172962,13.39454365,13.51409626,13.20774364,13.43439484,298703433
2008-04-22 00:00:00+00:00,13.78932285,13.82318687,13.96839333,13.38881493,13.38906384,318730218
2008-04-23 00:00:00+00:00,13.57788658,13.6112318,13.93053532,13.47324944,13.89641285,197597880
2008-04-24 00:00:00+00:00,13.49216938,13.52530384,13.81048489,13.45008564,13.73078442,166023975
2008-04-25 00:00:00+00:00,13.51751137,13.55070877,13.7733736,13.51758289,13.67424583,167200368
2008-04-28 00:00:00+00:00,13.71776867,13.75145626,13.86826801,13.42468071,13.59603882,160945009
2008-04-29 00:00:00+00:00,13.87553692,13.90961266,14.03240299,13.69890308,13.71932697,174491595
2008-04-30 00:00:00+00:00,14.26859379,14.3036356,14.56690025,13.90961266,14.00276375,317304895
2008-05-01 00:00:00+00:00,14.73544407,14.77163219,14.81770992,14.37038612,14.40376091,265101957
2008-05-02 00:00:00+00:00,14.44251537,14.47798347,15.00500774,14.42841911,14.90637684,281001329
2008-05-05 00:00:00+00:00,14.78066349,14.81696224,14.91907978,14.62343788,14.91559315,252181709
2008-05-06 00:00:00+00:00,14.5684824,14.60426044,14.74473286,14.52057266,14.71982574,185866070
2008-05-07 00:00:00+00:00,14.38561916,14.42094707,14.93128395,14.35693741,14.7016449,265511486
2008-05-08 00:00:00+00:00,14.48524857,14.52082157,14.67748547,14.41870499,14.60027504,205684075
2008-05-09 00:00:00+00:00,14.24151421,14.2764883,14.57038689,14.22916603,14.42094707,180068420
2008-05-12 00:00:00+00:00,14.53320122,14.56889153,14.61397266,14.16963863,14.31509399,195285244
2008-05-13 00:00:00+00:00,14.48499966,14.52057266,14.64386082,14.40973854,14.60102177,207314163
2008-05-14 00:00:00+00:00,14.31853485,14.35369873,14.72455883,14.32754707,14.60749817,175688063
2008-05-15 00:00:00+00:00,14.43530941,14.47076035,14.51932812,14.33651257,14.42094707,174359100
2008-05-16 00:00:00+00:00,14.41220284,14.44759655,14.56241608,14.40400982,14.48147011,171604815
2008-05-19 00:00:00+00:00,14.34884739,14.3840847,14.66702366,14.28445816,14.40973854,225020282
2008-05-20 00:00:00+00:00,14.37567902,14.41098404,14.50762177,14.26926517,14.31210518,133040807
2008-05-21 00:00:00+00:00,13.66484737,13.69840527,14.48097229,13.646101,14.40899181,259693761
2008-05-22 00:00:00+00:00,13.65167713,13.68520355,13.80351067,13.45581436,13.74722195,203813089
2008-05-23 00:00:00+00:00,13.53142548,13.56465626,13.7733736,13.39504242,13.62293816,177924414
2008-05-27 00:00:00+00:00,13.93591118,13.97013569,14.01247787,13.54547787,13.57312489,155199554
2008-05-28 00:00:00+00:00,14.11827946,14.15295124,14.23389816,13.97511768,14.1454792,162623276
2008-05-29 00:00:00+00:00,14.48499966,14.52057266,14.59230423,14.2764883,14.31608963,194526410
2008-05-30 00:00:00+00:00,14.55456829,14.590312,14.69292736,14.47823238,14.53227901,129491554
2008-06-02 00:00:00+00:00,14.28623486,14.32131958,14.54273987,14.22841835,14.50811958,147518872
2008-06-03 00:00:00+00:00,14.09492302,14.12953854,14.45830727,13.96291447,14.35867977,172857493
2008-06-04 00:00:00+00:00,14.21716595,14.25207996,14.39603996,14.06104565,14.08047295,135032244
2008-06-05 00:00:00+00:00,14.56699085,14.60276508,14.64610291,14.35145664,14.37312603,157255230
2008-06-06 00:00:00+00:00,14.08747101,14.12206745,14.46378613,14.12206745,14.43962669,190089843
2008-06-09 00:00:00+00:00,13.86062908,13.89466858,14.19678688,13.58408356,14.14846802,212324874
2008-06-10 00:00:00+00:00,13.76870155,13.80251503,13.91833115,13.61845493,13.68769455,146844353
2008-06-11 00:00:00+00:00,13.54583549,13.57910156,13.88146877,13.56067085,13.85407162,153087667
2008-06-12 00:00:00+00:00,13.73838997,13.77212906,13.89790726,13.62094498,13.66777039,220487355
2008-06-13 00:00:00+00:00,14.19952488,14.23439598,14.33875465,13.98109531,13.98483086,248303226
2008-06-16 00:00:00+00:00,14.23182392,14.26677513,14.42343712,14.10961437,14.10961437,142243171
2008-06-17 00:00:00+00:00,14.14859009,14.18333721,14.39778423,14.15643787,14.35494423,139035192
2008-06-18 00:00:00+00:00,13.97268295,14.00699806,14.17163086,13.92679882,14.06004906,135754943
2008-06-19 00:00:00+00:00,13.91851997,13.95270157,14.04186821,13.7188282,13.83190536,228176066
2008-06-20 00:00:00+00:00,13.57639599,13.6097374,13.87250233,13.5619173,13.87250233,240221045
2008-06-23 00:00:00+00:00,13.5460844,13.57935143,13.7771101,13.49989891,13.58308697,145981130
2008-06-24 00:00:00+00:00,13.47378445,13.50687313,13.72829342,13.32754517,13.57760811,187604562
2008-06-25 00:00:00+00:00,13.68994141,13.72356129,13.89292622,13.54099464,13.57337379,165506041
2008-06-26 00:00:00+00:00,13.13886452,13.17113113,13.5723772,13.15718365,13.55170536,227228528
2008-06-27 00:00:00+00:00,13.12022972,13.15245056,13.20052147,12.8291626,13.14273834,218716743
2008-06-30 00:00:00+00:00,13.07923412,13.11135483,13.3997736,13.02766895,13.26204109,151176531
2008-07-01 00:00:00+00:00,13.28570271,13.31832981,13.36789417,12.87673473,12.94099426,199139637
2008-07-02 00:00:00+00:00,13.09463978,13.12679768,13.45905209,13.10238934,13.36266327,169553154
2008-07-03 00:00:00+00:00,13.342103,13.37486839,13.43041039,13.13825512,13.22243881,96379907
2008-07-07 00:00:00+00:00,13.51378536,13.54697323,13.67374706,13.33999825,13.50687313,170845981
2008-07-08 00:00:00+00:00,13.77764606,13.81148148,13.82791996,13.44958782,13.59877777,198035514
2008-07-09 00:00:00+00:00,13.45514965,13.48819256,13.84012413,13.46776867,13.7175827,166782808
2008-07-10 00:00:00+00:00,13.43080044,13.46378422,13.6862011,13.21845436,13.57412148,173917451
2008-07-11 00:00:00+00:00,13.26259613,13.29516602,13.43713379,12.93725777,13.36241436,200002860
2008-07-14 00:00:00+00:00,12.95997715,12.99180412,13.45108223,12.83813,13.42468071,177655409
2008-07-15 00:00:00+00:00,12.82258034,12.85406971,13.13825512,12.48071861,12.85880184,243750224
2008-07-16 00:00:00+00:00,13.30731773,13.33999825,13.36241436,12.71733189,12.80301094,190398997
2008-07-17 00:00:00+00:00,13.25365067,13.28619957,13.37611294,13.06353474,13.30413342,352813493
2008-07-18 00:00:00+00:00,11.95869732,11.98806572,12.42791653,11.91010761,12.41222572,453389067
2008-07-21 00:00:00+00:00,11.64763069,11.6762352,12.05705738,11.59902382,11.97710705,236944811
2008-07-22 00:00:00+00:00,11.85409737,11.88320923,11.96141624,11.59653282,11.62442875,188363396
2008-07-23 00:00:00+00:00,12.15497684,12.1848278,12.3843298,11.90786552,11.99528885,196497772
2008-07-24 00:00:00+00:00,11.81707668,11.84609795,12.3753643,11.84609795,12.37112999,142166886
2008-07-25 00:00:00+00:00,12.2235508,12.25357056,12.28221321,11.99254894,12.11683273,127817302
2008-07-28 00:00:00+00:00,11.85434628,11.88345814,12.25631046,11.83389378,12.25631046,126873778
2008-07-29 00:00:00+00:00,12.00317097,12.03264904,12.13601112,11.90537643,11.93775368,112532223
2008-07-30 00:00:00+00:00,11.99298477,12.0224371,12.10512733,11.7761097,12.09217644,140151360
2008-07-31 00:00:00+00:00,11.77061558,11.7995224,11.97735596,11.74198818,11.81969738,115033564
2008-08-01 00:00:00+00:00,11.62427521,11.65282154,11.78632164,11.51932335,11.76863766,120766974
2008-08-04 00:00:00+00:00,11.50352573,11.53177643,11.78109169,11.50437927,11.65929794,99852875
2008-08-05 00:00:00+00:00,11.92217445,11.95145321,11.95718193,11.61471462,11.64609814,143917423
2008-08-06 00:00:00+00:00,12.08342266,12.11309719,12.19852734,11.76863766,11.91459084,135538133
2008-08-07 00:00:00+00:00,11.90403748,11.93327141,12.05481625,11.86577415,12.00500202,111367875
2008-08-08 00:00:00+00:00,12.29883385,12.32903767,12.34746933,11.84784126,11.95892525,150132633
2008-08-11 00:00:00+00:00,12.44368362,12.47424316,12.67449284,12.24858856,12.26577473,170207597
2008-08-12 00:00:00+00:00,12.48765945,12.51832771,12.60599995,12.40350914,12.50313473,110641162
2008-08-13 00:00:00+00:00,12.42355919,12.45406914,12.54149055,12.30089283,12.49317265,145563571
2008-08-14 00:00:00+00:00,12.5592165,12.59005928,12.64286137,12.36091805,12.3960371,117181585
2008-08-15 00:00:00+00:00,12.67499733,12.70612431,12.71882725,12.59030819,12.62741947,142359606
2008-08-18 00:00:00+00:00,12.38057613,12.41098118,12.70238781,12.34149075,12.69840336,133855851
2008-08-19 00:00:00+00:00,12.18677998,12.21670914,12.41048241,12.12032032,12.21496487,122316761
2008-08-20 00:00:00+00:00,12.05012894,12.0797224,12.37088108,12.01919937,12.32181454,159881036
2008-08-21 00:00:00+00:00,12.08814335,12.11782932,12.20176506,11.93700695,12.02791595,141090868
2008-08-22 00:00:00+00:00,12.18901634,12.21895027,12.32579994,12.19130421,12.2416153,92232419
2008-08-25 00:00:00+00:00,12.00068569,12.03015804,12.37860203,11.99254894,12.10736942,80874004
2008-08-26 00:00:00+00:00,11.78080273,11.80973434,12.04136562,11.72081661,12.04136562,132823998
2008-08-27 00:00:00+00:00,11.64216423,11.67075539,11.82642174,11.57760429,11.79902363,176141757
2008-08-28 00:00:00+00:00,11.77136135,11.80027008,11.86676979,11.71434212,11.76813984,121642242
2008-08-29 00:00:00+00:00,11.51072979,11.5389986,11.73127842,11.51508904,11.69989586,154504960
2008-09-02 00:00:00+00:00,11.55942822,11.58781624,12.0094862,11.49242401,11.8747406,245376296
2008-09-03 00:00:00+00:00,11.53855705,11.56689358,11.81297207,11.44659519,11.67449093,173230887
2008-09-04 00:00:00+00:00,11.18699169,11.21446514,11.53775406,11.19304562,11.45705605,194666935
2008-09-05 00:00:00+00:00,11.03767109,11.06477737,11.26926041,10.96091557,11.09566116,182051827
2008-09-08 00:00:00+00:00,10.43392181,10.45954514,11.28121471,10.39976883,11.25830078,362068052
